18.22500  0.403036E-02    2.42517       0.110788E-03   0.182674
18.07500  0.405270E-02    2.42796       0.111381E-03   0.183912
17.92500  0.407522E-02    2.43080       0.111986E-03   0.185178
17.77500  0.409791E-02    2.43368       0.112601E-03   0.186472
17.62500  0.412078E-02    2.43661       0.113230E-03   0.187798      
17.47500  0.414384E-02    2.43960       0.113873E-03   0.189155
17.32500  0.416708E-02    2.44264       0.114529E-03   0.190543
17.17500  0.419050E-02    2.44573       0.115199E-03   0.191965
17.02500  0.421412E-02    2.44889       0.115884E-03   0.193421
16.87500  0.423792E-02    2.45211       0.116587E-03   0.194914
16.72500  0.426193E-02    2.45539       0.117306E-03   0.196444
16.57500  0.428614E-02    2.45873       0.118042E-03   0.198012
16.42500  0.431054E-02    2.46214       0.118797E-03   0.199620
16.27500  0.433515E-02    2.46563       0.119573E-03   0.201271
16.12500  0.435997E-02    2.46919       0.120369E-03   0.202967
15.97500  0.438501E-02    2.47283       0.121187E-03   0.204707
15.82500  0.441026E-02    2.47654       0.122029E-03   0.206497
15.67500  0.443573E-02    2.48034       0.122896E-03   0.208336
15.52500  0.446143E-02    2.48424       0.123792E-03   0.210228
15.37500  0.448736E-02    2.48822       0.124715E-03   0.212176
15.22500  0.451353E-02    2.49231       0.125670E-03   0.214183
15.07500  0.453993E-02    2.49650       0.126654E-03   0.216247
14.92500  0.456658E-02    2.50079       0.127669E-03   0.218371
14.77500  0.459347E-02    2.50518       0.128716E-03   0.220555
14.62500  0.462061E-02    2.50968       0.129796E-03   0.222805
14.47500  0.464801E-02    2.51428       0.130910E-03   0.225119
14.32500  0.467565E-02    2.51900       0.132061E-03   0.227501
14.17500  0.470356E-02    2.52383       0.133251E-03   0.229957
14.02500  0.473174E-02    2.52878       0.134483E-03   0.232489
13.87500  0.476018E-02    2.53386       0.135761E-03   0.235102
13.72500  0.478890E-02    2.53908       0.137090E-03   0.237803
13.57500  0.481790E-02    2.54444       0.138472E-03   0.240594
13.42500  0.484720E-02    2.54996       0.139914E-03   0.243484
13.27500  0.487679E-02    2.55564       0.141417E-03   0.246474
13.12500  0.490669E-02    2.56151       0.142992E-03   0.249577
12.97500  0.493690E-02    2.56756       0.144637E-03   0.252793      
12.82500  0.496743E-02    2.57380       0.146358E-03   0.256124
12.67500  0.499828E-02    2.58023       0.148160E-03   0.259581
12.52500  0.502946E-02    2.58688       0.150048E-03   0.263164
12.37500  0.506097E-02    2.59373       0.152028E-03   0.266884
12.22500  0.509282E-02    2.60081       0.154104E-03   0.270741
12.07500  0.512502E-02    2.60811       0.156279E-03   0.274739
11.92500  0.515757E-02    2.61566       0.158565E-03   0.278891
